name,time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
IMU24,1695914586183000000,10.706870079040527,-2.7772738933563232,-0.13407529890537262,-56.9375,22.8125,-27.1875,-35.31999969482422,55.15999984741211,-51.07692337036133
IMU24,1695914586281000000,9.10993766784668,-2.693476915359497,-0.06224924325942993,-57.75,19.875,-27.5625,-36.31999969482422,55.720001220703125,-47.07692337036133
IMU24,1695914586379000000,9.873687744140625,-2.0254945755004883,0.12210428714752197,-59.125,17.5,-27.5625,-37.2400016784668,56.119998931884766,-43.53845977783203
IMU24,1695914586476000000,10.199298858642578,-1.1324573755264282,-0.028730420395731926,-60.1875,14.75,-27.125,-38.400001525878906,56.47999954223633,-38
IMU24,1695914586573000000,9.672574996948242,-1.455674648284912,-0.016759412363171577,-59.1875,10,-26.625,-39.880001068115234,56.119998931884766,-33.61538314819336
IMU24,1695914586671000000,10.3549222946167,-0.1843535304069519,-0.33997663855552673,-52.0625,7.4375,-23.375,-41.400001525878906,55.36000061035156,-28.769229888916016
IMU24,1695914586768000000,9.284713745117188,-0.9241618514060974,-0.17238251864910126,-43.3125,4.3125,-19.625,-42.47999954223633,54.79999923706055,-24.230770111083984
IMU24,1695914586866000000,9.976638793945312,-0.3423708379268646,-0.272938996553421,-35.5,1.9375,-16,-43.560001373291016,53.36000061035156,-20.076923370361328
IMU24,1695914586964000000,9.8784761428833,-0.3926490843296051,-0.16998831927776337,-27.375,1.25,-12.4375,-44.119998931884766,52.400001525878906,-17.30769157409668
IMU24,1695914587061000000,9.832985877990723,-0.24899697303771973,-0.16519992053508759,-19.375,0.5,-8.5,-44.599998474121094,51.400001525878906,-14.230769157409668
IMU24,1695914587158000000,9.856927871704102,-0.002394201699644327,-0.12210428714752197,-11.375,0,-5,-45.040000915527344,50.880001068115234,-12.461538314819336
IMU24,1695914587305000000,9.794678688049316,0.1173158809542656,0.1604115068912506,-3.1875,0,-1.5,-45.63999938964844,50.47999954223633,-11.384614944458008
IMU24,1695914587355000000,9.876081466674805,-0.1149216815829277,-0.031124621629714966,0,0.125,0.375,-45.880001068115234,50.63999938964844,-11.692307472229004
IMU24,1695914587451000000,9.856927871704102,-0.06224924325942993,0.05267243832349777,0,-0.0625,0,-46.040000915527344,50.7599983215332,-12.384614944458008
IMU24,1695914587548000000,9.809043884277344,-0.12928688526153564,0.016759412363171577,0,-0.0625,-0.0625,-46.040000915527344,50.52000045776367,-12.230769157409668
IMU24,1695914587695000000,9.84495735168457,-0.031124621629714966,0.011971008032560349,0.0625,-0.0625,-0.0625,-46.439998626708984,50.599998474121094,-11.769230842590332
IMU24,1695914587744000000,9.849745750427246,-0.11252747476100922,0.002394201699644327,-0.0625,0,0,-46.400001525878906,50.20000076293945,-12.15384578704834
IMU24,1695914587890000000,9.842562675476074,-0.07422025501728058,0.05267243832349777,-0.0625,0.0625,0,-46.119998931884766,50.20000076293945,-12.461538314819336
IMU24,1695914587987000000,9.840168952941895,-0.1173158809542656,0.014365210197865963,0,0.125,-0.125,-46.15999984741211,50,-13
IMU24,1695914588085000000,9.837774276733398,-0.08140285313129425,0.040701426565647125,0.0625,0,0,-46.439998626708984,50.15999984741211,-13
IMU24,1695914588182000000,9.842562675476074,-0.12449848651885986,0.004788403399288654,-0.0625,0,0,-46.47999954223633,50.52000045776367,-12.538461685180664
IMU24,1695914588329000000,9.885658264160156,-0.06703764945268631,0.014365210197865963,0,0.0625,-0.125,-46.2400016784668,50.63999938964844,-12.84615421295166
IMU24,1695914588377000000,9.84495735168457,-0.0933738648891449,0,0.0625,0.125,-0.0625,-46.279998779296875,50.560001373291016,-13.15384578704834
IMU24,1695914588475000000,9.86889934539795,-0.11013327538967133,0.0454898327589035,0,0,-0.125,-46.119998931884766,50.52000045776367,-13.230769157409668
IMU24,1695914588572000000,9.825803756713867,-0.09816227108240128,0.014365210197865963,-0.0625,0,0,-46.15999984741211,50.68000030517578,-12.692307472229004
IMU24,1695914588670000000,9.861716270446777,-0.038307227194309235,0.043095629662275314,0.0625,0,0,-46.15999984741211,50.79999923706055,-13.384614944458008
IMU24,1695914588768000000,9.825803756713867,-0.08858545869588852,0.009576806798577309,0,0,0,-46.119998931884766,50.400001525878906,-13.692307472229004
IMU24,1695914588865000000,9.816226959228516,-0.047884032130241394,0.0071826050989329815,0,0.0625,0,-46.36000061035156,50.36000061035156,-14
IMU24,1695914588962000000,9.828197479248047,-0.0933738648891449,-0.002394201699644327,0.0625,-0.0625,0.0625,-46.52000045776367,50.279998779296875,-14.538461685180664
IMU24,1695914589109000000,9.830592155456543,-0.038307227194309235,0.043095629662275314,-0.125,0,-0.125,-46.63999938964844,50.040000915527344,-14.538461685180664
IMU24,1695914589157000000,9.859322547912598,-0.05985504016280174,0.009576806798577309,0,0,0,-46.599998474121094,49.880001068115234,-14.769230842590332
IMU24,1695914589255000000,9.832985877990723,-0.06224924325942993,0.004788403399288654,0,0.0625,-0.0625,-46.47999954223633,49.599998474121094,-15.230769157409668
IMU24,1695914589352000000,9.825803756713867,-0.09816227108240128,0.028730420395731926,-0.1875,0.125,0,-46.36000061035156,49.400001525878906,-14.692307472229004
IMU24,1695914589450000000,9.828197479248047,-0.07661445438861847,0.004788403399288654,0,0.0625,0,-46.439998626708984,49.279998779296875,-15.307692527770996
IMU24,1695914589596000000,9.77791976928711,-0.06703764945268631,0.004788403399288654,0.125,-0.125,0.125,-46.20000076293945,49.15999984741211,-15.230769157409668
IMU24,1695914589743000000,9.804255485534668,-0.07182604819536209,0.009576806798577309,0.0625,0,0,-46.20000076293945,49.15999984741211,-15.076923370361328
IMU24,1695914589791000000,9.804255485534668,-0.0694318488240242,-0.002394201699644327,0,0.0625,-0.1875,-46.31999969482422,49.08000183105469,-15.076923370361328
IMU24,1695914589889000000,9.794678688049316,-0.05267243832349777,0.021547814831137657,0,0,0.125,-46.560001373291016,49.560001373291016,-15.692307472229004
IMU24,1695914589986000000,9.84495735168457,-0.08858545869588852,0.019153613597154617,-0.0625,0.0625,0,-46.439998626708984,50.040000915527344,-15.461538314819336
IMU24,1695914590084000000,9.81383228302002,-0.06464344263076782,0.031124621629714966,-0.125,0.125,0,-46.439998626708984,49.84000015258789,-15.076923370361328
IMU24,1695914590181000000,9.849745750427246,-0.0933738648891449,0.0071826050989329815,0,0.1875,-0.1875,-46.7599983215332,50.040000915527344,-14.538461685180664
IMU24,1695914590279000000,9.856927871704102,-0.08858545869588852,-0.011971008032560349,-0.3125,0.125,0.0625,-46.47999954223633,50,-14.15384578704834
IMU24,1695914590376000000,9.852139472961426,-0.07661445438861847,0.014365210197865963,-0.1875,-0.0625,0.0625,-46.599998474121094,50,-14
IMU24,1695914590474000000,9.799467086791992,-0.08858545869588852,0.021547814831137657,0.0625,0,0,-46.47999954223633,50.20000076293945,-13.461538314819336
IMU24,1695914590571000000,9.818620681762695,-0.07661445438861847,0,0.125,0.125,0,-46.279998779296875,49.68000030517578,-13.307692527770996
IMU24,1695914590669000000,9.801861763000488,-0.05746084079146385,0.026336219161748886,0,0,0,-46.279998779296875,49.68000030517578,-13.538461685180664
IMU24,1695914590815000000,9.854534149169922,-0.07661445438861847,0.031124621629714966,-0.0625,0,0,-46.31999969482422,49.560001373291016,-13.230769157409668
IMU24,1695914590864000000,9.864110946655273,-0.09816227108240128,0.033518824726343155,-0.0625,0,0,-46.2400016784668,49.52000045776367,-13.230769157409668
IMU24,1695914590962000000,9.81383228302002,-0.08379705995321274,0.014365210197865963,0,-0.125,0,-46.560001373291016,49.63999938964844,-13.384614944458008
IMU24,1695914591059000000,9.852139472961426,-0.08619125932455063,0.028730420395731926,0,0,-0.0625,-46.599998474121094,49.68000030517578,-13.769230842590332
IMU24,1695914591156000000,9.825803756713867,-0.05267243832349777,0.026336219161748886,-0.0625,0.0625,0,-46.84000015258789,50.040000915527344,-13.461538314819336
IMU24,1695914591254000000,9.854534149169922,-0.07661445438861847,0.016759412363171577,0,0,0,-46.560001373291016,50.2400016784668,-13.307692527770996
IMU24,1695914591400000000,9.821015357971191,-0.08619125932455063,0.011971008032560349,-0.0625,0,0,-46.7599983215332,50.31999969482422,-13.076923370361328
IMU24,1695914591497000000,9.864110946655273,-0.07661445438861847,-0.014365210197865963,0.0625,-0.0625,0.0625,-46.63999938964844,50.2400016784668,-13.538461685180664
IMU24,1695914591595000000,9.84495735168457,-0.08858545869588852,0.040701426565647125,0,0.25,0,-46.560001373291016,50.400001525878906,-13.769230842590332
IMU24,1695914591692000000,9.840168952941895,-0.08140285313129425,0.035913024097681046,-0.0625,0.0625,0,-46.20000076293945,50.599998474121094,-13.461538314819336
IMU24,1695914591790000000,9.832985877990723,-0.05267243832349777,0.038307227194309235,-0.0625,0.0625,0.0625,-46.15999984741211,50.31999969482422,-13
IMU24,1695914591888000000,9.852139472961426,-0.07182604819536209,0.031124621629714966,0.0625,0.0625,0,-46.15999984741211,50.31999969482422,-13.307692527770996
IMU24,1695914591985000000,9.832985877990723,-0.05746084079146385,0.05985504016280174,-0.1875,0.0625,0.0625,-46.400001525878906,50,-13.307692527770996
IMU24,1695914592082000000,9.830592155456543,-0.09816227108240128,0.028730420395731926,0,0.0625,0.0625,-46.52000045776367,50.36000061035156,-13.230769157409668
IMU24,1695914592180000000,9.821015357971191,-0.11013327538967133,-0.009576806798577309,-0.0625,0,0.0625,-46.439998626708984,50.560001373291016,-13.461538314819336
IMU24,1695914592278000000,9.84735107421875,0.07182604819536209,0.026336219161748886,-0.125,0,0,-46.47999954223633,50.31999969482422,-13.307692527770996
IMU24,1695914592375000000,9.840168952941895,-0.31364041566848755,0.24420857429504395,-5,0.0625,0,-46.36000061035156,50.47999954223633,-12.923076629638672
IMU24,1695914592521000000,9.84495735168457,-0.395043283700943,0.2849099934101105,-13.4375,0.0625,0.3125,-46.2400016784668,50.52000045776367,-12.615385055541992
IMU24,1695914592570000000,9.988609313964844,0.15083470940589905,0.20350714027881622,-21.5,0.3125,0.1875,-46.2400016784668,50.279998779296875,-11
IMU24,1695914592716000000,10.127472877502441,0.6105214357376099,0.05267243832349777,-29.625,0.5625,0.375,-46,50,-9.384614944458008
IMU24,1695914592765000000,9.804255485534668,0.27054479718208313,0.31842881441116333,-37.125,0,0.75,-45.880001068115234,49.959999084472656,-6.92307710647583
IMU24,1695914592862000000,9.873687744140625,0.021547814831137657,0.43335050344467163,-46.6875,0.5625,0.5625,-45.7599983215332,49.560001373291016,-3.538461446762085
IMU24,1695914592960000000,9.782708168029785,-0.09576806426048279,0.15083470940589905,-53.9375,0.125,0.5625,-45.400001525878906,48.79999923706055,0.9230769276618958
IMU24,1695914593106000000,9.660603523254395,-0.21308395266532898,0.17238251864910126,-61.6875,0.5,0.8125,-45.47999954223633,47.63999938964844,5.07692289352417
IMU24,1695914593155000000,9.674968719482422,-0.028730420395731926,0.3543418347835541,-69.75,0.1875,1.25,-45.560001373291016,46.279998779296875,10.15384578704834
IMU24,1695914593253000000,9.356539726257324,-0.21547815203666687,0.22744916379451752,-78.0625,0.5,1.25,-45.560001373291016,43.959999084472656,15.692307472229004
IMU24,1695914593399000000,9.940725326538086,0.24420857429504395,-0.2801215946674347,-80.875,0.25,1.25,-45.36000061035156,40.84000015258789,22.153846740722656
IMU24,1695914593496000000,9.617507934570312,-0.16759411990642548,-0.028730420395731926,-77.125,0.4375,0.6875,-44.599998474121094,36.47999954223633,27.769229888916016
IMU24,1695914593594000000,9.655815124511719,0.090979665517807,-0.35673603415489197,-69.5,0.0625,1.1875,-43.720001220703125,33,33.07692337036133
IMU24,1695914593691000000,9.732429504394531,-0.08619125932455063,-0.12449848651885986,-61.5,0.625,0.8125,-42.31999969482422,29.239999771118164,39.38461685180664
IMU24,1695914593789000000,9.830592155456543,0.14365209639072418,-0.304063618183136,-52.875,0.3125,0.8125,-38.880001068115234,24.079999923706055,49.61538314819336
IMU24,1695914593886000000,9.895235061645508,0.11252747476100922,-0.019153613597154617,-45,0.3125,0.6875,-28.399999618530273,15.119999885559082,68.38461303710938
IMU24,1695914593984000000,9.921571731567383,0.05506663769483566,-0.10055647045373917,-36.8125,-0.0625,0.5,23.1200008392334,8.800000190734863,145.38461303710938
IMU24,1695914594081000000,9.57201862335205,0.002394201699644327,-0.12449848651885986,-27.8125,-0.25,0.625,-264.8399963378906,-38,290.30767822265625
IMU24,1695914594179000000,9.667786598205566,-0.05027823522686958,-0.2513911724090576,-19.75,0.0625,0.25,-274.4800109863281,-35.119998931884766,158.61538696289062
IMU24,1695914594277000000,9.832985877990723,-0.07182604819536209,-0.15322890877723694,-11.5,-0.1875,0.25,160.67999267578125,-40.84000015258789,213.6923065185547
IMU24,1695914594374000000,9.799467086791992,-0.038307227194309235,0.1388636976480484,-3.6875,-0.25,0.125,78.55999755859375,-406.9200134277344,1706.15380859375
IMU24,1695914594471000000,9.734824180603027,-0.3471592366695404,0.05746084079146385,-1.625,-0.375,-0.375,-711.0399780273438,-134.0800018310547,645.8461303710938
IMU24,1695914594569000000,9.926360130310059,-0.08858545869588852,0.13168108463287354,-4.5,0,-0.5,221.55999755859375,-44.040000915527344,298.9230651855469
IMU24,1695914594666000000,9.727641105651855,-0.26575639843940735,0.12928688526153564,-7.75,-0.0625,-1,15.720000267028809,-12.920000076293945,71.46154022216797
IMU24,1695914594764000000,9.672574996948242,-0.090979665517807,0.22266075015068054,-10.125,-0.125,-1.5625,-96.27999877929688,-93.44000244140625,289.5384521484375
IMU24,1695914594861000000,9.612719535827637,-0.2298433631658554,0.2322375625371933,-14.0625,-0.0625,-1.625,-38.959999084472656,-64.72000122070312,215.53846740722656
IMU24,1695914594959000000,10.000580787658691,-0.17956513166427612,0.1412578970193863,-16.3125,-0.25,-1.9375,-47.119998931884766,-15.479999542236328,52.92307662963867
IMU24,1695914595056000000,10.295066833496094,0.12689268589019775,0.08379705995321274,-19.5625,-0.3125,-2.5,-54,-3.640000104904175,6.615384578704834
IMU24,1695914595251000000,9.533711433410645,-0.22744916379451752,0.40222588181495667,-23.0625,-0.1875,-3.8125,-55.68000030517578,-1.2799999713897705,-2.307692289352417
IMU24,1695914595300000000,8.911218643188477,0.12689268589019775,0.3687070608139038,-25.75,-1.125,-3.125,-56.400001525878906,-1.6799999475479126,-5.615384578704834
IMU24,1695914595397000000,9.773131370544434,0.849941611289978,-0.11252747476100922,-28.4375,-1.0625,-2.875,-56.560001373291016,-3.0799999237060547,-6.307692527770996
IMU24,1695914595495000000,9.921571731567383,0.37828385829925537,0.18914192914962769,-30.5,-0.8125,-3.1875,-56.720001220703125,-4.920000076293945,-6.92307710647583
IMU24,1695914595592000000,11.154585838317871,0.0933738648891449,-0.20350714027881622,-27.75,-0.625,-2.375,-57,-6.840000152587891,-7.384615421295166
IMU24,1695914595690000000,9.509769439697266,0.689530074596405,0.11971008032560349,-25.3125,-0.8125,-2.625,-57.52000045776367,-8.4399995803833,-8.84615421295166
IMU24,1695914595787000000,9.047688484191895,0.5722141861915588,-0.15562310814857483,-21.75,-1.125,-2.5625,-57.79999923706055,-9.15999984741211,-10.076923370361328
IMU24,1695914595885000000,10.065223693847656,0.895431399345398,-0.15562310814857483,-18.6875,-0.9375,-2,-58.08000183105469,-9.520000457763672,-11.84615421295166
IMU24,1695914595982000000,9.809043884277344,0.4692635238170624,-0.040701426565647125,-15.4375,-0.6875,-1.6875,-57.68000030517578,-10.84000015258789,-12.769230842590332
IMU24,1695914596080000000,9.667786598205566,0.7948749661445618,-0.06703764945268631,-12.8125,-0.8125,-1.375,-57.959999084472656,-11.600000381469727,-13.538461685180664
IMU24,1695914596177000000,9.873687744140625,0.5243301391601562,-0.05746084079146385,-9.8125,-0.5625,-1.3125,-57.880001068115234,-12.079999923706055,-14.076923370361328
IMU24,1695914596275000000,9.919177055358887,0.7086836695671082,-0.10055647045373917,-6.375,-0.1875,-0.75,-58.040000915527344,-12.520000457763672,-14.615385055541992
IMU24,1695914596373000000,9.821015357971191,0.7230489253997803,-0.05027823522686958,-3.625,-0.25,-0.3125,-57.880001068115234,-12.5600004196167,-15.15384578704834
IMU24,1695914596470000000,9.6989107131958,0.37828385829925537,-0.16998831927776337,-0.6875,-0.0625,-0.25,-58.040000915527344,-12.960000038146973,-15.84615421295166
IMU24,1695914596567000000,9.837774276733398,0.5650315880775452,-0.3687070608139038,5.625,0,0,-58.08000183105469,-13.079999923706055,-15.769230842590332
